id,flag,round,status,teamId,serviceId
28753,2N0M00KBCJA25Z5RSV89PW2LGM95AD9=,95,READY,22,0
28713,2N0H00HMXHJGT2G5TECW1YQ2922FFD1=,95,READY,17,0
28673,2N0C00DCQESMNKUSE7WLLPL8I333644=,95,READY,12,0
28715,2N0H0298K40N9DBBBT52IQ72T4ED652=,95,READY,17,2
28742,2N0K05MBNQ76MBGYM1CO6S5OUKH05AC=,95,READY,20,5
28739,2N0K02VG5VTTTHS9KAM94K52X1RE035=,95,READY,20,2
28763,2N0N021ZIV1A3U6SDQTUBYQE9YW8AD4=,95,READY,23,2
28693,2N0E04SOH4RMKM9E5E9PPK33DI901AC=,95,READY,14,4
28747,2N0L02OKQDI84O81FQ949Y1PE863688=,95,READY,21,2
28734,2N0J05WTD7U3KXS3I2XBBDIITH24A3C=,95,READY,19,5
28720,2N0H07123CK8AEIGTNHRJCKIB2Y1542=,95,READY,17,7
28768,2N0N07Y4I7W2SZPDTLWQ1TAQUA6174D=,95,READY,23,7
28751,2N0L063FCAUQ8C1Q2FRDVJ7BHPEC159=,95,READY,21,6
28722,2N0I01E10G1ISUN433S6EQBP8B94C74=,95,READY,18,1
28769,2N0O00OOI8NV55H6TY6PMH54WGRBC9E=,95,READY,24,0
28726,2N0I05AJ37UK20KUNJDNRPIF1JM2219=,95,READY,18,5
28697,2N0F00CGFEYML794NYAF644SQQ74C66=,95,READY,15,0
28724,2N0I03BIT9HXCT0H8D9SX0ILUVJA984=,95,READY,18,3
28690,2N0E01O0NQVHXTIQFGRQ40L4OOQ9066=,95,READY,14,1
28717,2N0H04VUD1VNGPXWJJLQF3RECY22251=,95,READY,17,4
28698,2N0F01FUMEJPCDXAQOVRVEO2DV808FD=,95,READY,15,1
32376,2Z0I071VZI0EVHMFGM6E8OM6E5J9338=,107,READY,18,7
28841,2N0X00U4YGWDSCI67PAQH2XFNGD9398=,95,READY,33,0
28842,2N0X01BSKXWKYQHP6WWD5D5QDBECB21=,95,READY,33,1
28846,2N0X05S3AED6KBD1F94ENNWRR6S9379=,95,READY,33,5
28838,2N0W053V6DC2YDJQG8P81C2DELS5D46=,95,READY,32,5
28814,2N0T05N5ANJDY15LKBIS7K60W5Z9D98=,95,READY,29,5
28839,2N0W063MBO5SGRHX0FZJRR6BFK8F6C2=,95,FAILED,32,6
28798,2N0R05DUJ7T3W2RIOSZAJNOFT5I9501=,95,READY,27,5
28790,2N0Q0544D5PHBUELXB3BTUZSD8O38BD=,95,READY,26,5
28796,2N0R0333BI5JD2LVS5KBS664JAN134F=,95,READY,27,3
28803,2N0S027UI72TND3QVM618768O7NBD81=,95,READY,28,2
28784,2N0P07UY49PW659EBE94VYA6E3MABC3=,95,READY,25,7
28856,2N0Y07FHJAXT0V5CPO58R14B5KB7794=,95,READY,34,7
28835,2N0W02QBMVC9CIDDRLIRHYZI2JKA072=,95,READY,32,2
28797,2N0R04FGB3Q7SKARLYZZ5TDBVLI42A4=,95,READY,27,4
28861,2N0Z04EK2HMFZEH6BWTU3LXWGHI18F6=,95,READY,35,4
28843,2N0X02R8AGVT3FLEEO8AWH1HYIOC233=,95,READY,33,2
28820,2N0U03WZLPU3ULN1ST6UM8R38HJ219B=,95,READY,30,3
28805,2N0S04N5T358U1JO46MWLT8LB4H42CA=,95,READY,28,4
28860,2N0Z03226V4QINVEVSDRP195M8FD457=,95,READY,35,3
28772,2N0O03IY7AJRAR5JRKEN8OM6QR4C119=,95,READY,24,3
28789,2N0Q0463NBZOZYP5QDV0ZS7FT1PE725=,95,READY,26,4
28830,2N0V054FH6D7IO1EENC8YE4WLE3C9FB=,95,READY,31,5
28794,2N0R01E2Q4MCV58DS1LMBYXP3NTD853=,95,READY,27,1
28840,2N0W079QO0UB7DTVTG3H11R9NH48FDF=,95,READY,32,7
28850,2N0Y01BH33IZRP6VQT4DKD41MM12B3D=,95,READY,34,1
28816,2N0T07DQU99Z92H74OSZ0I7R0EH5CC6=,95,READY,29,7
28773,2N0O04V3GTG22DI23NUNO6T1S4E2A6E=,95,READY,24,4
28828,2N0V0351BXOMII5G3U9QCRQM4KB0A75=,95,READY,31,3
28786,2N0Q01PHCB1ZQCQVSWIDZ0E816X6435=,95,READY,26,1
28821,2N0U04S9B74VI1IMSPRQY97LO7HE5D7=,95,READY,30,4
28788,2N0Q03U3VSZWQJCY8NWVQFZ0BVZ8A02=,95,READY,26,3
28858,2N0Z01LUYUHA5N0WG4SYM8AYL011E10=,95,READY,35,1
28851,2N0Y02ZUOQI0IIKXV69JO5TV6TJ3C39=,95,READY,34,2
28819,2N0U02PTKNBI3FOCVEEEPDW56RY3C42=,95,READY,30,2
28776,2N0O07BZXTCA3HI5C334T74PZV857AF=,95,READY,24,7
28834,2N0W01FZF2J5KKD10WWWK83HZ7430F1=,95,READY,32,1
28779,2N0P02R7HPY8Y4F0YXNEPVNKI86C2CB=,95,READY,25,2
28815,2N0T06YYS9ICKNX1D9ITHRCE6L4C098=,95,READY,29,6
28829,2N0V04LNWUFI7ZWW0WTJT4PJDHH763C=,95,READY,31,4
28801,2N0S00436JMFMNF0HTOLWTLOCL981C6=,95,READY,28,0
28825,2N0V002O1IMLX91I0R6VQ91GAEKA22C=,95,READY,31,0
28863,2N0Z06YT0JVE2N5YO9P1SD15E247B94=,95,READY,35,6
28836,2N0W03VGQKJ4AE9HF4EOV4N2BD804B9=,95,READY,32,3
28832,2N0V07JB5T10FOI8A0RXU5YCDMV6E1D=,95,READY,31,7
28781,2N0P04NB8T1NZ3FD7RE557FDCSN514F=,95,READY,25,4
28827,2N0V02LT2XCK628O7GWZ02Q430KD68A=,95,READY,31,2
28771,2N0O02JODR4SCPLVG9XNSIKCF222A68=,95,READY,24,2
28824,2N0U0708KSFZVTY3I8FM6K0EZ7JED2C=,95,READY,30,7
28865,2N10004H1WGLSBH8VW7LPI1SRTZ7969=,95,READY,36,0
28849,2N0Y004KGRSU1077XHXS1GRUC05E70B=,95,READY,34,0
28853,2N0Y04VKN7OTD473B6P76J19PEB1F6E=,95,READY,34,4
28818,2N0U01DKCZWJATXIYM0ZX2IX1TC19AC=,95,READY,30,1
28859,2N0Z02I989R4NFTZE93S5AN5T4VD403=,95,READY,35,2
28775,2N0O06FO7HU4EGSZA5OQETXCANCACC5=,95,READY,24,6
28800,2N0R07B3SPPEIA5OA5SAZZIUPMX0080=,95,READY,27,7
28787,2N0Q02AJOLDBA6M9GANSFFHJCKA773D=,95,READY,26,2
28848,2N0X072OZVGDN4ZTFCFT6GOU2TU0BBF=,95,READY,33,7
28774,2N0O05P1DXV1XJ2DAN707ZQYO6K2A55=,95,READY,24,5
28811,2N0T02F9DWV6IELB2MYE9FK9NQU43DE=,95,READY,29,2
28777,2N0P00UGJ7BHUNCNIBPC79OKCLG2423=,95,READY,25,0
28799,2N0R061KNQ2Q57OM7SKQ6K38FAMA3E6=,95,READY,27,6
28780,2N0P03BY1OX45USR65QAFO95UDJ92EE=,95,READY,25,3
28770,2N0O01BI5D8GK2UOW5TLK9HJL3B28EF=,95,READY,24,1
28855,2N0Y06CUADNZ647RK2ZQEAWPU2NA6DE=,95,READY,34,6
28844,2N0X03FRGXKITAFUAJCJZKIE63DABDC=,95,READY,33,3
28804,2N0S03UC0D9E00LJ46O8MSNK2F8DC79=,95,READY,28,3
28822,2N0U05YOPLWQ3D8K7D2BQ4TR3MK1F19=,95,READY,30,5
28833,2N0W00PI100JDLIVYXHGRGY2OPWFD37=,95,READY,32,0
28831,2N0V06ZU7532W8SY2ZRG8RPHH5Z9202=,95,READY,31,6
28793,2N0R00NP1WAE321ZVP57S1BKDFNF30F=,95,READY,27,0
28864,2N0Z07S0F3R2OV7EBZWVBPAGSS99793=,95,READY,35,7
28791,2N0Q06KIN18RY6DV5CC7R6RMCDD7DC8=,95,READY,26,6
28808,2N0S070ZS9IYAMRWVA85K2R8F2I7F46=,95,READY,28,7
28810,2N0T01UA9VAE8MD9VUCXX92F631800E=,95,READY,29,1
28837,2N0W04U0GJ34SIZ4U6WPKHN8IIC7291=,95,READY,32,4
28862,2N0Z053UGN2H03NE0CRNJD6WPVYE18F=,95,READY,35,5
28857,2N0Z00H96456GLBLBWF5LC9H9D244F8=,95,READY,35,0
28845,2N0X04EM7F6385OWQKEEU51OYNP9C34=,95,READY,33,4
28813,2N0T04CEO4ZIJDKC37DARIQVBMI47BD=,95,FAILED,29,4
28782,2N0P053UDRO2AGSID03F92DP4A8CD28=,95,READY,25,5
28792,2N0Q07TRSRM98QZMH8YRZLRNX8T07EB=,95,READY,26,7
28866,2N1001PPPNDVAM0KY37PS4CJAFZFAFD=,95,READY,36,1
28795,2N0R02YEE69T8N80E1DS0LWB1H8FD88=,95,READY,27,2
28854,2N0Y05Q1MQC8OI87MRMQFGX22QF1B72=,95,READY,34,5
28823,2N0U0644EC5R7A9BL9IGRG4V9G29858=,95,READY,30,6
28783,2N0P06I450SUZJP0WFFC2HZXLUFAEA6=,95,READY,25,6
28785,2N0Q00M4EVKU317USLTL21XTNSQ499E=,95,READY,26,0
28826,2N0V0129OCCDM2J4FR8JHK6VFQMF1BD=,95,READY,31,1
28778,2N0P01GEWDBUW2B8BK7IL20925O9BE1=,95,READY,25,1
28806,2N0S05G8PWPHG5LKMRCPDQXY3OVE129=,95,READY,28,5
28809,2N0T005G1F1D17QK2WOIIHUUUNTF64D=,95,READY,29,0
28817,2N0U00RDW71G4DL02WBGB72V0G63403=,95,READY,30,0
28634,2N07017XHF61ETE1HNTXLXKBXC8A031=,95,READY,7,1
28721,2N0I0023SXEBTNFYOW8B8LYV4G3512C=,95,READY,18,0
28874,2N11016HZ7NA4A930GEPAOQYWNM97D0=,95,READY,37,1
28812,2N0T03NHHCQGGJHQV2KGWY7OR03B6F5=,95,READY,29,3
28868,2N1003LZN4UQFKYJHDOH4CLNN7Q65B8=,95,READY,36,3
28652,2N0903NZFSDP23A4EKC35HDZN86C5B5=,95,READY,9,3
28876,2N1103P9MURCRMAM0MN2NKW6O2BB6F6=,95,READY,37,3
28847,2N0X06HQM4SLLSJVEDCNOX9QE58CC8D=,95,READY,33,6
28707,2N0G02BHI9CGJDECATO24Q63IVICD09=,95,READY,16,2
28878,2N11052MTLVWN6X7CT3021WZ0IL6BA1=,95,READY,37,5
28583,2N0006JEDUVNT07IAYNFO8QIN2D3824=,95,READY,0,6
28873,2N11000Q81PHU6Q12KLVRRCJS5SDC48=,95,READY,37,0
28712,2N0G07I91PINHU0VLQ30CYJ3FAF7D0D=,95,READY,16,7
28587,2N010237VK79N3YH150OINTPNECB6F3=,95,READY,1,2
28807,2N0S064IQB65QF9MIKYGU48LEBOFE68=,95,READY,28,6
28879,2N1106SEL40XU2IGQUDO5Q31L8BFC6C=,95,READY,37,6
28875,2N1102VWC8DOLYIFEYJD2UWQFDKC7C8=,95,READY,37,2
28871,2N1006GMTPFW0MVJBWN932JZ4E57A5F=,95,READY,36,6
28880,2N1107UK0GC9AR7S195H755MS7G8766=,95,READY,37,7
28675,2N0C02V7JENPUL865X1U594VOVQ0032=,95,READY,12,2
28877,2N11040DYL6HZZE99RZ0RSJYDZ10B93=,95,READY,37,4
28869,2N100492BC6HOSMGZ7CIMSKZLYGE1A6=,95,READY,36,4
28867,2N1002R25O0KM0NRFY4JPZ0IU37D67B=,95,READY,36,2
28872,2N10071MWDQV0TEXR2323J60FI155EF=,95,READY,36,7
28852,2N0Y03N9MW452SOA0G7184ZF82P0D59=,95,READY,34,3
28705,2N0G00UN3XIUE9N80ASNHYO5C5S7D8D=,95,READY,16,0
28668,2N0B03CWN9RI3P6BSKSM92Q18HT5BD4=,95,READY,11,3
28870,2N1005ZG5WJKSTEKN00ZGXGCO9JBA8E=,95,READY,36,5
28728,2N0I07GWC16DHV8YFWROSIV8A651CBF=,95,READY,18,7
28802,2N0S013ZET6UWO6H0LD00LTNRHK20C4=,95,READY,28,1
28658,2N0A011W4JNQUD7DEQQT64WSVZYF737=,95,READY,10,1
32321,2Z0C00CPM5WMO2KHR62CBM2NI6RE0A7=,107,READY,12,0
28922,2O0501C4IZ06ZPW97TPBLDX60WK2ECC=,96,READY,5,1
28906,2O0301X9B9W83KDDBI0BBIAJ5UA0179=,96,READY,3,1
28924,2O0503MOK857DJ3BL4CFRMR32KV473D=,96,READY,5,3
28884,2O0003WOXA597P4I6EI5Q9XDAAM5A97=,96,READY,0,3
28887,2O00068SLD4FPBORL0XCRCD0TNM980B=,96,READY,0,6
28937,2O07008E5WMRH8A59H8U7GOG5GQ0870=,96,READY,7,0
28934,2O0605EVIJ6H5Z2QF3OGS81341QBA40=,96,READY,6,5
28941,2O0704LQ47K2827A4CXWD575NJVFCD6=,96,READY,7,4
28923,2O0502Y5EDXTJHLAREDPXTSB1WM161F=,96,READY,5,2
28908,2O0303L8Y8P5X0C5KYFSI9U7ZWK89C2=,96,READY,3,3
28896,2O01071ZO7AML4NWZL7V4KSFI6HED88=,96,READY,1,7
28898,2O0201XDIPJYVSXGMKEISVT2WPKE777=,96,READY,2,1
28881,2O00007MD8W1U5SWXCF5QM9YZRZ2C3E=,96,READY,0,0
28911,2O0306PLNCA1MZS9JD3HOU0Z1ODCE68=,96,READY,3,6
28886,2O00050H8N3IRQE54O9INBBTM4YDFA8=,96,READY,0,5
28910,2O0305B2ZJXOSBP16M7EWU1QCXZEC2B=,96,READY,3,5
28897,2O02000S5A1DK62DY1KV2W0KT5Z0B42=,96,READY,2,0
28900,2O0203FHARA8OFIZAOECHO8ZH7OADE9=,96,READY,2,3
28905,2O0300XKTXWN2ZJUJOW1RYBGQ6LC9C1=,96,READY,3,0
28894,2O0105E2EDY6E3833XT78CALKJK9C5F=,96,READY,1,5
28899,2O02028OSQX873V9GDD7VSRSO2911AE=,96,READY,2,2
28882,2O000177LUEVBFGPAATDHVS4AM9AF85=,96,READY,0,1
28920,2O0407M5VFMHX6RNWGE0AZ24ATQ6980=,96,READY,4,7
28891,2O0102P8MNY0FQBVZKF1I886JG98151=,96,READY,1,2
28931,2O0602X8YERC5QX0HH88U8SXYGKC574=,96,READY,6,2
28885,2O0004KFO8QIQFFKSY6DG40NXP4E3B9=,96,READY,0,4
28914,2O0401E25VUHGENVHVINBED8O9E3194=,96,READY,4,1
28944,2O0707TU9HCY9N8L75O5GM2NF2SB757=,96,READY,7,7
28883,2O0002E3BDQ2CBM2HPXRPF7JPLN9E95=,96,READY,0,2
28927,2O0506HRS00W2XE078DLTI7BYG7628A=,96,READY,5,6
28942,2O0705YXK8DFFIF0K10D69QI5KAB221=,96,READY,7,5
28909,2O0304MVAPK3ZY2ZH03JVEKXC8770C4=,96,READY,3,4
28913,2O0400EXCCSI773MHVPKIFG0SSKE482=,96,READY,4,0
28893,2O0104DHWYR7OGV30H2S66CBFFPD94C=,96,FAILED,1,4
28926,2O05056OCFKWC5ICIFUHMJN87F1D0D7=,96,READY,5,5
28918,2O0405PA74PKKMPPS1S0B2HG33G65F0=,96,READY,4,5
28936,2O0607TMMWXE1ORB1Q4ECHQ8WC31127=,96,READY,6,7
28925,2O0504ZQLY470ZMXJGK4DLKTITVAF47=,96,READY,5,4
28916,2O0403HDDAW3VFRLVU7R6MLYYCSE133=,96,READY,4,3
28935,2O0606M2XM0UQC5U5G3A20L2CP16104=,96,READY,6,6
28933,2O0604BHJWLG1L25ZH4P7GIBE3P96D7=,96,READY,6,4
28912,2O0307ON9K3NPNFVNMNH45RS56H97D9=,96,READY,3,7
28902,2O0205NPEIBUM3WD1NHFT67QRIQ62CB=,96,READY,2,5
28917,2O04048CWK4E7A5V9SUY6DMRW93B9DF=,96,READY,4,4
28890,2O01014IQBSCHR48G89LLM5MC3C3B80=,96,FAILED,1,1
28943,2O0706QL2RUZ8X54TZRLVXKGPJG46D7=,96,READY,7,6
28895,2O0106BCXGNS4NH71H90BFOXBWO5F07=,96,FAILED,1,6
28921,2O0500J0FZGU51AD2QC406NAYRHE338=,96,READY,5,0
28907,2O030206Y9FKCAZB96WY33G0K5W7D6F=,96,READY,3,2
28904,2O020754BZ6JJBL0QDQNMFNY9KV2356=,96,READY,2,7
28901,2O0204L7GV4YDCZ3HTOXF790DZ7214A=,96,READY,2,4
28889,2O0100YPK9AMSFIWXESM3GI1Q1T153C=,96,FAILED,1,0
28939,2O0702GBFG6I8INN09N8TUU3XNF6454=,96,READY,7,2
28932,2O06039D41S53BOZYJTQWGBLKW57ADF=,96,READY,6,3
28929,2O060009K2R5GKW3JF9HC0OX6D92AA7=,96,READY,6,0
28903,2O0206KK3K3ORF1CQYYGUQ3FS3E4470=,96,FAILED,2,6
28888,2O0007FNJT2U0AD1B0PAHB655QD6348=,96,READY,0,7
28928,2O0507893ZL6TM9XAY7LKAWV7J995D3=,96,READY,5,7
28919,2O0406G24PNJ95YYAYTT8CWU8N66434=,96,READY,4,6
28930,2O0601YF1UFXPOFV4H016K91W9X51CC=,96,READY,6,1
32251,2Z03021W6RS6W55KU6GEICPNV7NC79D=,107,READY,3,2
29017,2O0H00U314SJLS6ON4Y24Y4HIVH6671=,96,READY,17,0
29034,2O0J01BM3EC5HOJ99L74LQ58U9DC9C9=,96,READY,19,1
28951,2O0806LGKTI24UTY99LXBVFSX7F16C5=,96,FAILED,8,6
28964,2O0A03HC8UGPWVI6PT4816N2S4Q6B31=,96,READY,10,3
29003,2O0F02OSQHXK6U73XGAJM0VKLZ32E4F=,96,READY,15,2
28992,2O0D07FIT1JSYSKTIN644T980E39A82=,96,READY,13,7
29039,2O0J06H98B102845E2V0FR1TP3GFDFC=,96,READY,19,6
29029,2O0I04BU6GB0FVO4CVLWFUSV1L58CC7=,96,READY,18,4
29037,2O0J042ZCCCLH55HB1PTZV9OELFFC2D=,96,READY,19,4
28947,2O0802B5OIEBSDXI2219AL4996I90B8=,96,READY,8,2
29036,2O0J03EO601ERZ3FFTRN4B5VZNJ67CC=,96,READY,19,3
28946,2O08019ZN8Q5TOTVJJER3G9PNH4961D=,96,READY,8,1
28948,2O0803T7XL48W41QTGN9O9T0MND4D82=,96,READY,8,3
28975,2O0B06ACAZ6MN95R7WJJE7BCFUI3976=,96,READY,11,6
29022,2O0H05LXDK858V7DWO3CU3T5W1B8BBA=,96,READY,17,5
29026,2O0I01VUC8W9RP6FWPCFYH3I54969FA=,96,READY,18,1
29020,2O0H03VMVFLWVZK54ODRQNVPIIQF2B9=,96,READY,17,3
29038,2O0J050HYXWK7HRKOBSU1Y3GBS8FC75=,96,READY,19,5
28957,2O09045X3Q8MS5XM7DHH1T8XV9F517D=,96,READY,9,4
28967,2O0A06FQP82VLPGSKPMFKQ6KHUZ22C1=,96,READY,10,6
28968,2O0A07U8R865V9IWA2C03HK54X42304=,96,READY,10,7
28989,2O0D04CVFDW06STKCL6HBUP7BXHB9CB=,96,READY,13,4
29035,2O0J02LGLWL0TLCB5Z8HGZXZEYGBF52=,96,READY,19,2
28987,2O0D02LS25SWX1N075AHHHJID1958BD=,96,READY,13,2
29032,2O0I07RP5MQFI7NB5NHNRMWD79EDF63=,96,READY,18,7
28978,2O0C01XSA8CGR12RWQ0EL00GMPT8FAC=,96,READY,12,1
28998,2O0E05ID04D2B3TECVCXYH2BWLIF768=,96,READY,14,5
29008,2O0F07S8PH9BS02BCLCVHSKI4H1F494=,96,READY,15,7
29002,2O0F01KBHFIRQ7B3VJKB8O8BAQY9147=,96,READY,15,1
29018,2O0H01KNMI8BKK3VGYPF97T9Z9Z1F32=,96,READY,17,1
29023,2O0H064WLEOP7NW4U8BXGC4TGKF46A0=,96,READY,17,6
28972,2O0B03LBY62MP8165XJG4EYAYHBC28E=,96,READY,11,3
29033,2O0J0067R6SS20RYZP4TRA4GAZR504B=,96,READY,19,0
28945,2O0800NJXK6DGSJVST94ZOI18GP1DDD=,96,READY,8,0
28960,2O0907ZLLJMHO5HOQPU716FNXDK170D=,96,READY,9,7
28995,2O0E02IV5BIU37ABN4ZFTJTTSF9E39C=,96,READY,14,2
29013,2O0G04IS40GY7RBKAJ89L0YPRLQ7AA8=,96,READY,16,4
28982,2O0C05CBWAG3ZV432ETWVE69RB48C38=,96,READY,12,5
28956,2O0903ZR1Y9BDSE5SQNKJ191NI6D4D3=,96,READY,9,3
28981,2O0C04QO3YRE1NSC5F3HL67II0619D9=,96,READY,12,4
29024,2O0H07H8JE7ZMLF6IKO0RZ074N754F9=,96,READY,17,7
28973,2O0B04E9AR9V2QEYBBR2PWIEQ0ZE1A4=,96,READY,11,4
29006,2O0F05Q8ZNCU1J19SAXN4DKRAL49791=,96,READY,15,5
29016,2O0G072OH7HA63KZB39JHJ7LYL80716=,96,READY,16,7
29009,2O0G00IP5LWYV889IZD8VMVUN3Q9607=,96,READY,16,0
28980,2O0C03UBBN61CJ4RHAKL0JHLHUW0032=,96,READY,12,3
28961,2O0A00DGTLUOIHCGOD8KHMGGG039900=,96,READY,10,0
28988,2O0D03LDXXUE0HY5D6OLT7SZ77GFEDD=,96,READY,13,3
29031,2O0I06HORJQLV9PZ1KBFAC7D35Q56BF=,96,READY,18,6
28990,2O0D05NOSYHNNYQOTHDI5XNMDQ232D2=,96,READY,13,5
28954,2O0901FUPZ0T3AUY0WOISES8Z1F421B=,96,READY,9,1
28985,2O0D00FUK4C5BKHC037979F5Z25A3AB=,96,READY,13,0
28966,2O0A05M49X8BUAKNVBMLPV7P0AF19DE=,96,READY,10,5
28976,2O0B07Q3024P2ARKITQLXU0NWT6BDDF=,96,READY,11,7
29005,2O0F04CRAMUKS0QK9ORA78O3BX2F332=,96,READY,15,4
28950,2O0805X3SQXMNVK8BIW6IIDL46G1E7D=,96,FAILED,8,5
29019,2O0H02A6ZE0YVZP8348T5OAIJXSB026=,96,READY,17,2
29000,2O0E07GJSUIUOCE1B5N013BNCN72E51=,96,READY,14,7
29030,2O0I05RZC6WXYLSLMT6S60JEKDO1752=,96,READY,18,5
28974,2O0B05OYGYEST4QPJFI7Z4OKQS5CB59=,96,READY,11,5
28958,2O09051I3V5DSA78M6F4MYW1UJF3C43=,96,READY,9,5
29015,2O0G06F8M2IEHJX40D50J3ZUIM00BA6=,96,READY,16,6
29007,2O0F06T5JNBQ8OP68OIW4X3ZRFB2B4D=,96,READY,15,6
29010,2O0G01PHJKX5B44M8U69Z4ZHKMDF2F3=,96,READY,16,1
29011,2O0G0206BRVXII43072PCOS6GBE42E7=,96,READY,16,2
29014,2O0G056MG6RSYY0EFXF4G5A1ZLB7827=,96,READY,16,5
29012,2O0G03NCQ373DXN5QIYM86D4Y695B4C=,96,READY,16,3
28949,2O0804V37JZMHSWXI13ED85M9K6ABB3=,96,READY,8,4
28997,2O0E04GP80WYY5LO3XCE6PKKBPJ75E8=,96,READY,14,4
28996,2O0E03I9BSAEOBDCF05EWG93MIV49CF=,96,READY,14,3
28965,2O0A041V1B4KTR2UAQCTYM7HC59E4EA=,96,READY,10,4
29041,2O0K005X0VWWA3DIZ4Y0YJQPAHU8839=,96,READY,20,0
28977,2O0C00XHQFHI69SW8463H8MNZEK4877=,96,READY,12,0
29025,2O0I00HHQTJQYSN888O9E230FSJC78F=,96,READY,18,0
29004,2O0F0329UOD9HC0AR43FQW4CEB5068C=,96,READY,15,3
29040,2O0J07MLAUQHUX70S5YHR1A7KOY9183=,96,READY,19,7
28999,2O0E06QK7P481K3IU7ZUE9CPXUBA04C=,96,READY,14,6
29027,2O0I027YTMHLAX50K6LMRUOGF9L7ECE=,96,READY,18,2
28952,2O0807ZWIVNMGABE2H264XKSCVG4922=,96,READY,8,7
29001,2O0F00W87107S2H4D5N9NERNP13C6CD=,96,READY,15,0
28984,2O0C07D5MUP2U53YP8PIMZQX5L5C2C3=,96,READY,12,7
28953,2O0900PFTMNCDKEKXWOAKK7173V87BC=,96,READY,9,0
28983,2O0C06D458XDNTW11QPFLUZJRHK23D1=,96,READY,12,6
28970,2O0B01W4XIGFXNQJFZE2264YYUU8DC4=,96,READY,11,1
28971,2O0B02PHYND69K00SDFAZJLC3XQ71C2=,96,READY,11,2
28962,2O0A017T2PMLMDPE08ASYPJCHTL8C8F=,96,READY,10,1
28994,2O0E018N8FKIOUADMQD6ZJJQ033E0AB=,96,READY,14,1
28979,2O0C02FMOSWG2OG20FL483O2ER8F726=,96,READY,12,2
28955,2O0902FA5PKCWXTWCCGDS44Y0IIAC3A=,96,READY,9,2
28991,2O0D067A7875S14EINYGGI6FW2X2EAB=,96,READY,13,6
29028,2O0I031LGOIYXHNF3D8V1R2RE9D7C07=,96,READY,18,3
32325,2Z0C04G2TA9S9TYJHTPO5ZC18ZK8D57=,107,FAILED,12,4
29049,2O0L004DN3CJTFM46HL2BEEAAXF95CF=,96,READY,21,0
29106,2O0S01ZYJJYLLX9D3T2242QL9XZ4102=,96,READY,28,1
29137,2O0W00STA14I9ZL62NSFT4BA43J2F76=,96,READY,32,0
29058,2O0M01NO0S3LFPC2FHPCMND7TWU55C0=,96,READY,22,1
29063,2O0M06TWOYKNJDZKAUKFAV98PYE8B2B=,96,READY,22,6
29067,2O0N02P6OSQX7F6SVKM0IYZC8YX9051=,96,READY,23,2
29045,2O0K04Z4OIG5ZL09XYOVJZMSAAX4799=,96,READY,20,4
29077,2O0O04ETQ5WB3YPGGVR0ZCH2ZI7BCC5=,96,READY,24,4
29043,2O0K02SGN8HIUKQ28VWVCHMW9Y021C2=,96,READY,20,2
29061,2O0M04DZSNE6NNDSD1S8HQERXMZAE6F=,96,READY,22,4
29085,2O0P04L3QCGFGXO57D2WLE6OX9Y82AA=,96,READY,25,4
29109,2O0S04Z3SNDANAUPP5TXSTCVWR07D7A=,96,READY,28,4
29126,2O0U05YQXMKGW65SR7IVCQO0IZE64F3=,96,READY,30,5
29052,2O0L03KK45XJV8RMNW6HR7C9X0X4FAF=,96,READY,21,3
29076,2O0O0356NTV5EWPU87KVRUVXZKA0788=,96,READY,24,3
29101,2O0R04SE0HHR05CG0AA56DV6JRU048A=,96,READY,27,4
29065,2O0N00CDEJ2SP09J828TDWIH0Y06911=,96,READY,23,0
29092,2O0Q03M8KTS8WAC0XSMHSKMRCPPAB1B=,96,READY,26,3
29135,2O0V06OGKTLLCEGTUC96IA5LBMH174D=,96,READY,31,6
29111,2O0S069SGSBUPYRUUMQVS8PTH9Y80B1=,96,READY,28,6
29059,2O0M028F9I3G6E5NJ5K2QB6QZKM094A=,96,READY,22,2
29113,2O0T00Q3ZYO38QHRPXS1ES5QQU1A202=,96,READY,29,0
29071,2O0N06XKHQV7HOXN9X0KGYBOO0FFA15=,96,READY,23,6
29132,2O0V039Q8MNJEPCZ7L0FMX05HUNFF2D=,96,READY,31,3
29060,2O0M03NOU1A1KOGHQ9ORJVLDQJCECFD=,96,READY,22,3
29050,2O0L01NRY0P9H7PVMEW2OFOQD3CBD9B=,96,READY,21,1
29074,2O0O01HT2WNK4E1C64RJE69R0DXF30A=,96,READY,24,1
29103,2O0R06TK30I5X9YUTPX6K9DT1BBAAE8=,96,READY,27,6
29073,2O0O00SNKPZJFYLPQDSOKH7Z4YH8602=,96,READY,24,0
29057,2O0M009JIOM5RIN2F2RDCMC465YC6A9=,96,READY,22,0
29115,2O0T025ZE1AZBSF1ISP5ATYYWFCEDE1=,96,READY,29,2
29048,2O0K07Z1FFMDN7ZTQUNT863R23K470F=,96,READY,20,7
29105,2O0S0079MG3DJW3GIHBUTJ3I01K46DF=,96,READY,28,0
29124,2O0U03HUHZCO5ZNCQYMPH3I61RBEEB8=,96,READY,30,3
29064,2O0M07GLJHHTD0ZYZ924PZPPJ74BA7B=,96,READY,22,7
29044,2O0K03Z5JU8TBXIM7WMD8IEEFDF92EA=,96,READY,20,3
29090,2O0Q01KMDLMV7W9T0GBRFWUXZC22328=,96,READY,26,1
29120,2O0T07IXUP52AS5CBQPD1ZYN8VC3B03=,96,READY,29,7
